Sample	Salmon_mqc-generalstats-salmon-percent_mapped	Salmon_mqc-generalstats-salmon-num_mapped	Picard_mqc-generalstats-picard-PERCENT_DUPLICATION	STAR_mqc-generalstats-star-uniquely_mapped_percent	STAR_mqc-generalstats-star-uniquely_mapped	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences	Cutadapt_mqc-generalstats-cutadapt-percent_trimmed
NS.1223.004.NEBNext_dual_i7_E6---NEBNext_dual_i5_E6.21_38_dHIPest_lib_complex_metrics			0.15989								
NS.1223.004.NEBNext_dual_i7_E7---NEBNext_dual_i5_E7.25_31_ACC			0.167301	94.22	24130513.0						
NS.1223.004.NEBNext_dual_i7_E7---NEBNext_dual_i5_E7.25_31_ACC_R1						48.963655414582206	51.0	99.2886134937972	9.090909090909092	25609752.0	
NS.1223.004.NEBNext_dual_i7_E7---NEBNext_dual_i5_E7.25_31_ACC_R2						52.32662863017727	51.0	99.25533827894937	9.090909090909092	25609752.0	1.5413683351318828
NS.1223.004.NEBNext_dual_i7_E7---NEBNext_dual_i5_E7.25_31_ACCest_lib_complex_metrics			0.153675								
NS.1223.004.NEBNext_dual_i7_E8---NEBNext_dual_i5_E8.06_38_vHIP			0.201825	94.35	38487709.0						
NS.1223.004.NEBNext_dual_i7_E8---NEBNext_dual_i5_E8.06_38_vHIP_R1						55.31203031436955	51.0	99.26171759371174	18.181818181818183	40792569.0	
NS.1223.004.NEBNext_dual_i7_E8---NEBNext_dual_i5_E8.06_38_vHIP_R2						58.75142569317014	52.0	99.20528623730465	9.090909090909092	40792569.0	1.7202664744956215
NS.1223.004.NEBNext_dual_i7_E8---NEBNext_dual_i5_E8.06_38_vHIPest_lib_complex_metrics			0.183281								
NS.1223.004.NEBNext_dual_i7_E9---NEBNext_dual_i5_E9.03_15_dHIP			0.16441	94.52	27624605.0						
NS.1223.004.NEBNext_dual_i7_E9---NEBNext_dual_i5_E9.03_15_dHIP_R1						48.24143933800913	51.0	99.18712298825133	9.090909090909092	29226377.0	
NS.1223.004.NEBNext_dual_i7_E9---NEBNext_dual_i5_E9.03_15_dHIP_R2						51.14503005586126	51.0	99.12441463408209	9.090909090909092	29226377.0	1.9003095181013765
NS.1223.004.NEBNext_dual_i7_E9---NEBNext_dual_i5_E9.03_15_dHIPest_lib_complex_metrics			0.150151								
NS.1223.004.NEBNext_dual_i7_F1---NEBNext_dual_i5_F1.27_32_dHIP			0.181628	94.53	26046518.0						
NS.1223.004.NEBNext_dual_i7_F1---NEBNext_dual_i5_F1.27_32_dHIP_R1						49.342325984244816	51.0	99.25847382107608	9.090909090909092	27554895.0	
NS.1223.004.NEBNext_dual_i7_F1---NEBNext_dual_i5_F1.27_32_dHIP_R2						52.65179875227187	51.0	99.2328379404095	9.090909090909092	27554895.0	1.687723368198
NS.1223.004.NEBNext_dual_i7_F1---NEBNext_dual_i5_F1.27_32_dHIPest_lib_complex_metrics			0.166708								
NS.1223.004.NEBNext_dual_i7_F2---NEBNext_dual_i5_F2.08_09_ACC			0.184609	93.92	32922024.0						
NS.1223.004.NEBNext_dual_i7_F2---NEBNext_dual_i5_F2.08_09_ACC_R1						52.14921863357129	51.0	99.21698684238267	18.181818181818183	35052471.0	
NS.1223.004.NEBNext_dual_i7_F2---NEBNext_dual_i5_F2.08_09_ACC_R2						55.12766037270855	51.0	99.18270743309367	9.090909090909092	35052471.0	1.7501131112849546
NS.1223.004.NEBNext_dual_i7_F2---NEBNext_dual_i5_F2.08_09_ACCest_lib_complex_metrics			0.167972								
NS.1223.004.NEBNext_dual_i7_F3---NEBNext_dual_i5_F3.14_35_vHIP			0.171701	94.19	23618465.0						
NS.1223.004.NEBNext_dual_i7_F3---NEBNext_dual_i5_F3.14_35_vHIP_R1						50.02184276564858	51.0	99.24908316668349	18.181818181818183	25076532.0	
NS.1223.004.NEBNext_dual_i7_F3---NEBNext_dual_i5_F3.14_35_vHIP_R2						52.76298822523102	51.0	99.18582338259533	9.090909090909092	25076532.0	1.7884585060026978
NS.1223.004.NEBNext_dual_i7_F3---NEBNext_dual_i5_F3.14_35_vHIPest_lib_complex_metrics			0.156606								
NS.1223.004.NEBNext_dual_i7_F4---NEBNext_dual_i5_F4.04_09_dHIP			0.154365	94.17	20069265.0						
NS.1223.004.NEBNext_dual_i7_F4---NEBNext_dual_i5_F4.04_09_dHIP_R1						46.135956945047276	51.0	99.26496445384443	9.090909090909092	21312572.0	
NS.1223.004.NEBNext_dual_i7_F4---NEBNext_dual_i5_F4.04_09_dHIP_R2						48.81775859506349	51.0	99.20295495072111	0.0	21312572.0	1.7758030461783814
NS.1223.004.NEBNext_dual_i7_F4---NEBNext_dual_i5_F4.04_09_dHIPest_lib_complex_metrics			0.140775								
NS.1223.004.NEBNext_dual_i7_F5---NEBNext_dual_i5_F5.13_09_ACC			0.18907	93.75	31797426.0						
NS.1223.004.NEBNext_dual_i7_F5---NEBNext_dual_i5_F5.13_09_ACC_R1						51.05954364799719	50.0	99.14355659576498	18.181818181818183	33917529.0	
NS.1223.004.NEBNext_dual_i7_F5---NEBNext_dual_i5_F5.13_09_ACC_R2						53.94115100144107	51.0	99.1044378852009	9.090909090909092	33917529.0	1.8648206263660931
NS.1223.004.NEBNext_dual_i7_F5---NEBNext_dual_i5_F5.13_09_ACCest_lib_complex_metrics			0.173512								
NS.1223.004.NEBNext_dual_i7_F6---NEBNext_dual_i5_F6.21_38_vHIP			0.205588	94.22	31879845.0						
NS.1223.004.NEBNext_dual_i7_F6---NEBNext_dual_i5_F6.21_38_vHIP_R1						52.74623927965302	52.0	99.19778862807455	18.181818181818183	33834200.0	
NS.1223.004.NEBNext_dual_i7_F6---NEBNext_dual_i5_F6.21_38_vHIP_R2						55.3396967816669	52.0	99.15276997830597	9.090909090909092	33834200.0	1.7933838048430246
NS.1223.004.NEBNext_dual_i7_F6---NEBNext_dual_i5_F6.21_38_vHIPest_lib_complex_metrics			0.189171								
NS.1223.004.NEBNext_dual_i7_F7---NEBNext_dual_i5_F7.25_31_dHIP			0.191137	94.5	33174836.0						
NS.1223.004.NEBNext_dual_i7_F7---NEBNext_dual_i5_F7.25_31_dHIP_R1						52.80970159291719	51.0	99.25942657871784	18.181818181818183	35107382.0	
NS.1223.004.NEBNext_dual_i7_F7---NEBNext_dual_i5_F7.25_31_dHIP_R2						56.462696782665084	51.0	99.21997447716267	9.090909090909092	35107382.0	1.7221467299391866
NS.1223.004.NEBNext_dual_i7_F7---NEBNext_dual_i5_F7.25_31_dHIPest_lib_complex_metrics			0.174751								
NS.1223.004.NEBNext_dual_i7_F8---NEBNext_dual_i5_F8.11_09_ACC			0.174981	93.52	24134517.0						
NS.1223.004.NEBNext_dual_i7_F8---NEBNext_dual_i5_F8.11_09_ACC_R1						49.47794895519938	51.0	99.25376226191935	9.090909090909092	25807746.0	
NS.1223.004.NEBNext_dual_i7_F8---NEBNext_dual_i5_F8.11_09_ACC_R2						52.53239403114681	51.0	99.21351217576304	9.090909090909092	25807746.0	1.7215004249326162
NS.1223.004.NEBNext_dual_i7_F8---NEBNext_dual_i5_F8.11_09_ACCest_lib_complex_metrics			0.159736								
NS.1223.004.NEBNext_dual_i7_F9---NEBNext_dual_i5_F9.03_15_vHIP			0.245715	94.33	64747553.0						
NS.1223.004.NEBNext_dual_i7_F9---NEBNext_dual_i5_F9.03_15_vHIP_R1						61.07585065423477	51.0	99.26197900391173	18.181818181818183	68642310.0	
NS.1223.004.NEBNext_dual_i7_F9---NEBNext_dual_i5_F9.03_15_vHIP_R2						64.26755122102844	52.0	99.2079135448676	9.090909090909092	68642310.0	1.6912631357680403
NS.1223.004.NEBNext_dual_i7_F9---NEBNext_dual_i5_F9.03_15_vHIPest_lib_complex_metrics			0.223221								
NS.1223.004.NEBNext_dual_i7_G1---NEBNext_dual_i5_G1.27_32_vHIP			0.183486	94.23	27396173.0						
NS.1223.004.NEBNext_dual_i7_G1---NEBNext_dual_i5_G1.27_32_vHIP_R1						52.227764499887016	51.0	99.24058530217869	18.181818181818183	29074486.0	
NS.1223.004.NEBNext_dual_i7_G1---NEBNext_dual_i5_G1.27_32_vHIP_R2						54.86188322858778	51.0	99.18007967535523	9.090909090909092	29074486.0	1.762842468385913
NS.1223.004.NEBNext_dual_i7_G1---NEBNext_dual_i5_G1.27_32_vHIPest_lib_complex_metrics			0.167085								
NS.1223.004.NEBNext_dual_i7_G2---NEBNext_dual_i5_G2.08_09_dHIP			0.154139	94.3	22595399.0						
NS.1223.004.NEBNext_dual_i7_G2---NEBNext_dual_i5_G2.08_09_dHIP_R1						47.356832532297034	51.0	99.16726898558721	9.090909090909092	23961005.0	
NS.1223.004.NEBNext_dual_i7_G2---NEBNext_dual_i5_G2.08_09_dHIP_R2						50.702130572201966	52.0	99.13051752211562	9.090909090909092	23961005.0	1.792781618493678
NS.1223.004.NEBNext_dual_i7_G2---NEBNext_dual_i5_G2.08_09_dHIPest_lib_complex_metrics			0.140407								
NS.1223.004.NEBNext_dual_i7_G3---NEBNext_dual_i5_G3.10_35_ACC			0.173466	93.84	25325872.0						
NS.1223.004.NEBNext_dual_i7_G3---NEBNext_dual_i5_G3.10_35_ACC_R1						48.653375995442005	50.0	99.14222696632054	9.090909090909092	26987449.0	
NS.1223.004.NEBNext_dual_i7_G3---NEBNext_dual_i5_G3.10_35_ACC_R2						51.06252141815502	51.0	99.15357972515298	9.090909090909092	26987449.0	1.8386689783756751
NS.1223.004.NEBNext_dual_i7_G3---NEBNext_dual_i5_G3.10_35_ACCest_lib_complex_metrics			0.157797								
NS.1223.004.NEBNext_dual_i7_G4---NEBNext_dual_i5_G4.04_09_vHIP			0.186273	94.21	30059806.0						
NS.1223.004.NEBNext_dual_i7_G4---NEBNext_dual_i5_G4.04_09_vHIP_R1						52.435388732520956	51.0	99.29334720871063	18.181818181818183	31908802.0	
NS.1223.004.NEBNext_dual_i7_G4---NEBNext_dual_i5_G4.04_09_vHIP_R2						55.59953708876763	51.0	99.23779307038853	9.090909090909092	31908802.0	1.650494816386465
NS.1223.004.NEBNext_dual_i7_G4---NEBNext_dual_i5_G4.04_09_vHIPest_lib_complex_metrics			0.170006								
NS.1223.004.NEBNext_dual_i7_G5---NEBNext_dual_i5_G5.13_09_dHIP			0.197946	94.54	36375472.0						
NS.1223.004.NEBNext_dual_i7_G5---NEBNext_dual_i5_G5.13_09_dHIP_R1						52.499510454423955	51.0	99.27116643987846	18.181818181818183	38476428.0	
NS.1223.004.NEBNext_dual_i7_G5---NEBNext_dual_i5_G5.13_09_dHIP_R2						55.92852237296398	51.0	99.20708699882432	9.090909090909092	38476428.0	1.6904583130989466
NS.1223.004.NEBNext_dual_i7_G5---NEBNext_dual_i5_G5.13_09_dHIPest_lib_complex_metrics			0.181635								
NS.1223.004.NEBNext_dual_i7_G6---NEBNext_dual_i5_G6.01_15_ACC			0.16475	94.0	21827748.0						
NS.1223.004.NEBNext_dual_i7_G6---NEBNext_dual_i5_G6.01_15_ACC_R1						46.3061533855905	51.0	99.23803525249659	9.090909090909092	23219859.0	
NS.1223.004.NEBNext_dual_i7_G6---NEBNext_dual_i5_G6.01_15_ACC_R2						49.113954549325896	51.0	99.19123195364796	0.0	23219859.0	1.7907036549384252
NS.1223.004.NEBNext_dual_i7_G6---NEBNext_dual_i5_G6.01_15_ACCest_lib_complex_metrics			0.151885								
NS.1223.004.NEBNext_dual_i7_G7---NEBNext_dual_i5_G7.25_31_vHIP			0.187085	93.92	29482247.0						
NS.1223.004.NEBNext_dual_i7_G7---NEBNext_dual_i5_G7.25_31_vHIP_R1						52.06522232034589	51.0	99.25063093839717	18.181818181818183	31390941.0	
NS.1223.004.NEBNext_dual_i7_G7---NEBNext_dual_i5_G7.25_31_vHIP_R2						55.417040786460106	51.0	99.19369839852841	9.090909090909092	31390941.0	1.7405412391674129
NS.1223.004.NEBNext_dual_i7_G7---NEBNext_dual_i5_G7.25_31_vHIPest_lib_complex_metrics			0.170862								
NS.1223.004.NEBNext_dual_i7_G8---NEBNext_dual_i5_G8.11_09_dHIP			0.164232	94.05	26067984.0						
NS.1223.004.NEBNext_dual_i7_G8---NEBNext_dual_i5_G8.11_09_dHIP_R1						48.959598140687945	50.0	99.2425373621636	9.090909090909092	27718550.0	
NS.1223.004.NEBNext_dual_i7_G8---NEBNext_dual_i5_G8.11_09_dHIP_R2						51.584399227949724	51.0	99.20264530431787	9.090909090909092	27718550.0	1.7693357318480079
NS.1223.004.NEBNext_dual_i7_G8---NEBNext_dual_i5_G8.11_09_dHIPest_lib_complex_metrics			0.149569								
NS.1223.004.NEBNext_dual_i7_G9---NEBNext_dual_i5_G9.03_32_ACC			0.18332	93.56	25338999.0						
NS.1223.004.NEBNext_dual_i7_G9---NEBNext_dual_i5_G9.03_32_ACC_R1						49.3511755749299	51.0	99.21412856184314	9.090909090909092	27084257.0	
NS.1223.004.NEBNext_dual_i7_G9---NEBNext_dual_i5_G9.03_32_ACC_R2						52.12854878480931	51.0	99.17065157076304	9.090909090909092	27084257.0	1.8090840959737071
NS.1223.004.NEBNext_dual_i7_G9---NEBNext_dual_i5_G9.03_32_ACCest_lib_complex_metrics			0.167953								
NS.1223.004.NEBNext_dual_i7_H1---NEBNext_dual_i5_H1.17_32_ACC			0.201534	93.99	43803092.0						
NS.1223.004.NEBNext_dual_i7_H1---NEBNext_dual_i5_H1.17_32_ACC_R1						56.148589285050775	51.0	99.23812765448322	18.181818181818183	46604881.0	
NS.1223.004.NEBNext_dual_i7_H1---NEBNext_dual_i5_H1.17_32_ACC_R2						59.130379738272225	51.0	99.18205387113852	9.090909090909092	46604881.0	1.7923960480623093
NS.1223.004.NEBNext_dual_i7_H1---NEBNext_dual_i5_H1.17_32_ACCest_lib_complex_metrics			0.183445								
NS.1223.004.NEBNext_dual_i7_H2---NEBNext_dual_i5_H2.08_09_vHIP			0.186691	94.02	37118069.0						
NS.1223.004.NEBNext_dual_i7_H2---NEBNext_dual_i5_H2.08_09_vHIP_R1						53.82846404072365	50.0	99.26528135594371	18.181818181818183	39480577.0	
NS.1223.004.NEBNext_dual_i7_H2---NEBNext_dual_i5_H2.08_09_vHIP_R2						56.49009566011468	51.0	99.19134849523603	9.090909090909092	39480577.0	1.818852527170681
NS.1223.004.NEBNext_dual_i7_H2---NEBNext_dual_i5_H2.08_09_vHIPest_lib_complex_metrics			0.169582								
NS.1223.004.NEBNext_dual_i7_H3---NEBNext_dual_i5_H3.10_35_dHIP			0.18083	94.45	37452970.0						
NS.1223.004.NEBNext_dual_i7_H3---NEBNext_dual_i5_H3.10_35_dHIP_R1						52.875917987104984	51.0	99.23071833376413	18.181818181818183	39651721.0	
NS.1223.004.NEBNext_dual_i7_H3---NEBNext_dual_i5_H3.10_35_dHIP_R2						55.40317689146056	51.0	99.15932804026338	9.090909090909092	39651721.0	1.79600276507523
NS.1223.004.NEBNext_dual_i7_H3---NEBNext_dual_i5_H3.10_35_dHIPest_lib_complex_metrics			0.164387								
NS.1223.004.NEBNext_dual_i7_H4---NEBNext_dual_i5_H4.08_31_ACC			0.181787	93.57	29178443.0						
NS.1223.004.NEBNext_dual_i7_H4---NEBNext_dual_i5_H4.08_31_ACC_R1						51.062336454327024	51.0	99.27964518420876	18.181818181818183	31183505.0	
NS.1223.004.NEBNext_dual_i7_H4---NEBNext_dual_i5_H4.08_31_ACC_R2						53.79536026324147	51.0	99.21754036308619	9.090909090909092	31183505.0	1.7380105399166794
NS.1223.004.NEBNext_dual_i7_H4---NEBNext_dual_i5_H4.08_31_ACCest_lib_complex_metrics			0.166096								
NS.1223.004.NEBNext_dual_i7_H5---NEBNext_dual_i5_H5.13_09_vHIP			0.175384	93.7	30023569.0						
NS.1223.004.NEBNext_dual_i7_H5---NEBNext_dual_i5_H5.13_09_vHIP_R1						50.09610256976686	51.0	99.13859523053547	18.181818181818183	32043094.0	
NS.1223.004.NEBNext_dual_i7_H5---NEBNext_dual_i5_H5.13_09_vHIP_R2						53.23590570959587	51.0	99.08990530065542	9.090909090909092	32043094.0	1.8190474660022775
NS.1223.004.NEBNext_dual_i7_H5---NEBNext_dual_i5_H5.13_09_vHIPest_lib_complex_metrics			0.160414								
NS.1223.004.NEBNext_dual_i7_H6---NEBNext_dual_i5_H6.01_15_dHIP			0.171646	94.12	26328152.0						
NS.1223.004.NEBNext_dual_i7_H6---NEBNext_dual_i5_H6.01_15_dHIP_R1						48.7758789983839	51.0	99.24407495389103	9.090909090909092	27973411.0	
NS.1223.004.NEBNext_dual_i7_H6---NEBNext_dual_i5_H6.01_15_dHIP_R2						50.645016676683674	51.0	99.19465202152143	9.090909090909092	27973411.0	1.9692218007118278
NS.1223.004.NEBNext_dual_i7_H6---NEBNext_dual_i5_H6.01_15_dHIPest_lib_complex_metrics			0.157023								
NS.1223.004.NEBNext_dual_i7_H7---NEBNext_dual_i5_H7.05_13_ACC			0.196172	93.86	32179197.0						
NS.1223.004.NEBNext_dual_i7_H7---NEBNext_dual_i5_H7.05_13_ACC_R1						52.994211852243275	51.0	99.23186023716102	18.181818181818183	34282532.0	
NS.1223.004.NEBNext_dual_i7_H7---NEBNext_dual_i5_H7.05_13_ACC_R2						55.27859322162962	51.0	99.14619631945506	9.090909090909092	34282532.0	1.899291498101877
NS.1223.004.NEBNext_dual_i7_H7---NEBNext_dual_i5_H7.05_13_ACCest_lib_complex_metrics			0.17934								
NS.1223.004.NEBNext_dual_i7_H8---NEBNext_dual_i5_H8.11_09_vHIP			0.192347	93.95	44764137.0						
NS.1223.004.NEBNext_dual_i7_H8---NEBNext_dual_i5_H8.11_09_vHIP_R1						55.120876945389035	50.0	99.28433450565217	18.181818181818183	47646310.0	
NS.1223.004.NEBNext_dual_i7_H8---NEBNext_dual_i5_H8.11_09_vHIP_R2						56.85155030626709	51.0	99.1715966252161	9.090909090909092	47646310.0	1.903612683497952
NS.1223.004.NEBNext_dual_i7_H8---NEBNext_dual_i5_H8.11_09_vHIPest_lib_complex_metrics			0.174206								
NS.1223.004.NEBNext_dual_i7_H9---NEBNext_dual_i5_H9.03_32_dHIP			0.179495	94.13	33519137.0						
NS.1223.004.NEBNext_dual_i7_H9---NEBNext_dual_i5_H9.03_32_dHIP_R1						51.78135779642511	50.0	99.32379558469042	18.181818181818183	35610640.0	
NS.1223.004.NEBNext_dual_i7_H9---NEBNext_dual_i5_H9.03_32_dHIP_R2						53.297778827959455	51.0	99.19214549359405	9.090909090909092	35610640.0	2.015727288717949
NS.1223.004.NEBNext_dual_i7_H9---NEBNext_dual_i5_H9.03_32_dHIPest_lib_complex_metrics			0.163313								
STAR_rrna_results				0.0	0.0						
