	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_B3---NEBNext_dual_i5_B3.07_26_dHIP_R2 - Second read: Adapter 2	1409204	333298	168745	110518	91252	104089	64308	79868	61111	65276	57475	61934	43027	43274	55278	22737	44629	22590	19331	24071	22690	23387	20486	16738	14130	15984	9646	14301	6756	10558	8726	7563	11721	15803	1549	1270	3922	1448	3040	3754	1671	3690	1193	513	360	222	380	66	146	94	578	825	283	612	734	294	292	625	226	98	268	175	70	50	29	38	17	31	27	44	23	35	18	21	15	26	39	56	75	102	90	107	119	151	128	187	182	215	266	341	218	262	293	299	462	525	194	152	2613
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_B4---NEBNext_dual_i5_B4.23_38_ACC_R2 - First read: Adapter 1	833954	219737	109307	73211	60047	69216	47431	49666	46656	43082	37241	37497	33325	30955	30288	25591	20659	20199	18670	15874	16059	14449	13099	11135	11090	9517	8518	7719	6187	6586	5075	5241	4807	3668	3910	4003	2990	2815	2204	2441	2436	2606	4914	288	414	1494	833	449	1047	615	376	566	726	352	226	222	294	34	71	269	56	63	90	132	48	122	42	22	6	21	44	63	72	74	61	67	68	76	65	91	76	114	113	114	117	163	164	154	224	278	193	205	249	248	383	456	162	481	11051
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_B4---NEBNext_dual_i5_B4.23_38_ACC_R2 - Second read: Adapter 2	1018481	237975	118471	75946	61792	68984	47773	53877	43882	43191	40951	39249	32147	30412	38327	15307	30932	15163	13167	16529	15597	16301	13517	10471	10118	9446	7871	7638	6608	5242	5975	5204	4614	3906	4128	5728	5161	2126	2685	2183	1905	3518	1896	1372	599	288	535	57	155	138	607	686	179	461	591	132	140	402	62	70	270	89	38	43	15	40	25	44	21	27	32	32	22	18	19	26	45	45	47	76	52	101	90	97	114	139	159	151	229	271	178	188	227	243	378	431	143	87	1952
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_B5---NEBNext_dual_i5_B5.08_31_vHIP_R2 - First read: Adapter 1	748327	201657	102654	69618	57670	62177	51817	47443	44650	41127	37081	34917	33325	28755	29030	24727	19863	19111	18234	15165	15468	13474	12270	10396	10494	8900	8204	7220	5707	5964	4774	4768	4222	3987	3263	3334	2947	2577	2372	2449	2523	2161	7088	141	705	2014	561	105	805	218	74	309	275	54	31	29	103	5	9	161	3	9	51	81	11	53	42	15	1	10	27	61	48	64	81	103	87	87	107	108	109	145	153	131	158	203	195	201	261	360	185	274	295	358	470	555	205	427	9285
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_B5---NEBNext_dual_i5_B5.08_31_vHIP_R2 - Second read: Adapter 2	929374	221179	112624	72756	60558	67682	44329	52369	41056	42988	37885	41046	27848	28151	34869	15660	25666	18690	13416	15767	14656	13527	13809	10588	10136	8972	7433	6804	6394	4968	5286	5678	5287	3903	3849	2499	2194	2436	2319	4141	1182	3023	2005	1520	1691	293	806	93	233	168	663	688	117	463	661	151	76	429	53	52	257	42	31	54	10	36	44	64	25	47	39	36	30	19	26	63	73	69	85	90	83	122	119	114	143	184	191	189	250	337	180	261	265	345	459	539	192	94	1771
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_B6---NEBNext_dual_i5_B6.24_32_dHIP_R2 - First read: Adapter 1	894048	237095	117634	79471	65373	69281	60379	54676	51021	47246	41085	41265	37178	34114	33403	28465	22843	21888	21095	17578	18061	16146	14674	12217	12256	10726	9179	8386	6963	7741	5031	5681	5150	4650	4270	3547	3663	3132	3039	2702	2464	2184	3067	203	909	1439	1217	926	1105	868	768	667	865	593	535	564	551	167	182	421	159	157	143	275	119	156	24	13	4	36	54	53	53	64	57	57	60	84	82	89	90	106	139	159	164	179	182	187	231	321	200	251	290	353	438	536	249	659	18775
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_B6---NEBNext_dual_i5_B6.24_32_dHIP_R2 - Second read: Adapter 2	1086655	257103	126947	82936	70202	79993	47660	59172	47713	49059	43378	47261	33021	32109	43753	15993	34976	16902	14201	18215	17323	18897	15907	12079	9974	11797	7153	10601	4978	7589	6172	6097	4762	6738	6103	1395	5609	1011	2635	4018	1319	5562	1118	469	326	162	332	29	101	43	495	652	194	444	573	173	189	453	157	45	218	135	45	41	11	25	19	17	17	19	15	19	18	14	7	17	28	50	47	62	64	81	106	130	139	158	162	174	215	304	204	230	273	315	421	508	222	228	4269
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_B7---NEBNext_dual_i5_B7.07_09_ACC_R2 - First read: Adapter 1	969288	258095	133134	91902	74845	78409	69702	62185	58376	54491	47214	48059	42614	39318	38098	33158	25732	25706	23768	19949	20313	18706	16635	13823	14213	11989	11122	9683	7681	7557	7043	6483	5942	4522	5020	3946	3968	3527	3277	3360	3003	3986	9112	292	1119	2839	386	73	681	90	30	163	157	14	8	6	48	5	24	122	6	9	26	44	4	26	29	13	6	41	57	90	83	119	129	125	159	150	181	192	236	245	264	286	327	357	307	436	608	332	404	509	608	844	1008	369	654	15638
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_B7---NEBNext_dual_i5_B7.07_09_ACC_R2 - Second read: Adapter 2	1181692	280711	144106	95485	79615	85194	60714	68728	53691	54280	52633	50377	40292	38306	45847	21817	37928	20833	17385	20762	19857	20366	17615	13629	12721	12913	8826	9624	7966	6617	7201	7298	5295	5856	5921	3584	4020	4916	2688	5321	2238	7386	1405	755	417	239	473	45	128	103	592	702	191	462	618	187	210	513	131	72	281	109	40	46	10	33	24	48	20	26	33	30	29	14	22	44	77	108	105	131	156	185	210	215	230	287	323	303	409	576	309	379	483	583	787	971	342	169	3472
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_B8---NEBNext_dual_i5_B8.05_13_vHIP_R2 - First read: Adapter 1	1261068	337066	174775	120777	98877	103896	90741	81847	76858	71490	61075	62322	54854	51892	49795	43585	32655	33510	30505	26437	26423	23710	21530	17532	18276	15339	13834	12036	9729	10145	8434	8062	7215	6405	6039	5329	4703	4926	3628	3753	3917	2829	4416	327	1307	1962	1803	1006	1481	1199	936	899	1250	822	645	746	751	190	208	510	193	184	188	343	158	228	63	30	10	54	131	150	176	164	204	203	203	239	242	288	315	345	384	410	438	566	546	559	647	963	491	658	792	851	1186	1367	503	773	19135
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_B8---NEBNext_dual_i5_B8.05_13_vHIP_R2 - Second read: Adapter 2	1557050	372902	189421	125879	106308	119079	72842	89689	71456	75001	64607	71110	49001	48054	65018	23246	52235	24011	21258	27242	25715	26952	22621	16679	15260	16109	11491	13052	9395	8443	10192	8731	6472	8465	4917	5201	9107	4416	2246	5295	2573	8786	1579	1178	579	323	647	46	153	120	725	914	263	606	760	289	198	606	115	77	295	169	58	49	18	46	34	54	44	55	62	47	67	44	35	68	102	154	194	200	229	256	291	333	378	493	485	507	613	902	464	604	722	786	1124	1300	416	141	2084
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_B9---NEBNext_dual_i5_B9.01_09_dHIP_R2 - First read: Adapter 1	1115628	299771	152518	104622	85324	92664	77819	71719	67113	62080	54244	53916	49281	44125	43559	37667	29585	28879	27372	22993	23921	20644	19162	15865	16015	13730	13089	11100	8890	9220	7400	7593	6781	5713	5555	5529	4169	4550	3883	3774	3169	3001	4199	252	1166	1919	1683	1034	1506	1230	936	887	1277	858	714	708	682	159	156	524	162	162	157	300	130	188	35	31	7	29	76	76	64	64	91	80	98	118	94	105	133	138	174	167	179	224	210	217	268	415	242	281	308	369	571	667	298	678	16648
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_B9---NEBNext_dual_i5_B9.01_09_dHIP_R2 - Second read: Adapter 2	1376351	328209	165965	109120	91338	104477	64569	79476	61353	64966	56785	59825	44504	42075	55547	22091	46649	21578	18549	23614	22603	24346	20399	15301	13408	15080	9877	11735	8513	8047	7820	8150	6446	5838	9038	4633	4276	2762	3542	5335	1783	5096	3150	2264	2611	380	1127	118	339	191	1012	1119	165	752	1031	212	92	629	70	53	432	90	31	82	21	45	57	93	45	46	55	39	61	17	41	48	82	90	66	82	104	117	136	140	155	210	197	218	255	399	227	253	288	358	542	639	277	201	4138
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_C1---NEBNext_dual_i5_C1.16_38_dHIP_R2 - First read: Adapter 1	735058	190566	91881	60175	49871	52066	45631	39966	37400	34903	29439	30703	26756	25109	24329	20515	16673	15928	15106	12486	12801	11081	10006	8241	8472	7244	6314	5785	4566	4783	4087	3704	3530	2960	2911	2567	2106	2150	1891	2041	1392	1522	2307	113	494	972	806	418	731	597	390	373	613	402	276	323	328	71	74	248	80	73	55	148	48	118	19	10	1	19	47	55	52	65	66	76	80	77	77	79	101	93	122	150	142	180	181	160	189	299	157	201	283	264	378	427	173	378	7901
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_C1---NEBNext_dual_i5_C1.16_38_dHIP_R2 - Second read: Adapter 2	897565	207724	100043	62907	52523	59322	35763	44586	33691	36367	31230	34255	23896	23305	30965	11555	24587	12000	10291	13001	12108	11562	10068	8670	8334	6557	6482	5612	5104	4034	4338	3888	3967	3641	3772	2711	3191	991	1707	2471	1173	4495	1035	277	426	109	183	68	107	82	292	377	136	295	339	143	127	279	85	41	144	99	25	26	25	16	15	8	10	11	14	9	4	6	7	12	25	41	31	47	60	71	86	116	121	155	162	148	181	272	152	187	272	255	344	411	151	112	1607
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_C2---NEBNext_dual_i5_C2.03_13_ACC_R2 - First read: Adapter 1	641520	173428	89027	62377	51543	54386	47911	42526	40128	37618	32614	31524	28702	26310	25970	22376	17714	17265	16150	13604	14104	12265	11093	9142	9429	8147	7371	6636	5602	8146	1663	4092	3396	3749	2979	2811	2612	2184	2310	2280	2167	1514	3106	118	573	1226	915	421	937	607	385	495	681	371	243	221	273	40	43	248	42	53	90	128	31	81	29	5	2	21	50	51	43	46	53	43	48	67	64	65	73	70	105	119	104	130	133	132	171	222	135	161	205	224	288	370	155	420	9958
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_C2---NEBNext_dual_i5_C2.03_13_ACC_R2 - Second read: Adapter 2	783189	187740	95990	64467	53705	58928	42124	46486	37293	37958	35046	35381	24919	25862	30442	14802	24401	15688	12037	14064	13236	13022	11796	8980	9623	8364	6371	6515	5499	4632	5300	4008	4278	3223	3159	3440	2882	1950	2097	3217	1206	4596	1359	1010	719	233	496	36	140	77	524	623	103	431	513	120	80	315	54	54	218	57	18	37	12	27	22	29	16	28	21	16	25	13	18	30	29	46	50	51	61	63	90	96	99	115	124	125	164	210	127	147	199	219	282	351	144	111	2312
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_C3---NEBNext_dual_i5_C3.07_26_vHIP_R2 - First read: Adapter 1	1002363	275400	144566	101072	82585	88740	75858	69110	64495	60542	53929	49614	46932	43227	41595	35597	28313	27726	26181	21505	22282	19887	17731	14601	15079	12731	12074	10143	8355	8614	7242	6159	5722	5666	4708	4492	4119	3876	2925	3160	3022	2370	3734	219	1014	1680	1439	911	1247	1008	759	734	947	696	560	618	542	168	182	400	162	184	153	252	125	216	43	19	3	36	88	87	106	92	119	124	132	153	164	175	180	168	202	252	252	323	299	322	335	536	257	369	397	456	666	731	260	488	11799
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_C3---NEBNext_dual_i5_C3.07_26_vHIP_R2 - Second read: Adapter 2	1240585	302117	157400	105343	88624	98350	65442	75348	60561	62591	55153	58259	40071	42667	46729	25849	33793	27901	23686	22184	21588	21770	19885	14672	14214	14970	9052	12531	6437	8152	6892	9171	15454	12862	2279	5661	561	1995	2010	942	896	1314	1398	1328	278	350	624	42	141	102	663	810	144	525	672	194	107	510	79	66	290	78	29	30	16	49	20	70	33	50	48	34	39	33	28	61	72	108	116	136	134	129	187	226	231	295	282	306	324	486	247	350	378	432	627	707	240	112	2328
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_C4---NEBNext_dual_i5_C4.23_38_dHIP_R2 - First read: Adapter 1	646624	172615	88106	60598	49199	53267	45332	41740	38756	36364	30854	31491	28659	25258	25033	21080	17429	16857	15706	13251	13317	12482	10851	9362	9425	7770	7398	6232	5230	5070	4583	4488	3772	3185	3211	2782	2596	2535	2308	2197	2118	1697	2082	128	529	1093	873	584	785	599	524	475	652	442	367	394	417	101	117	307	111	118	96	167	99	133	41	11	7	18	46	70	49	53	50	62	62	66	62	72	90	101	99	111	108	150	122	159	191	298	135	190	224	236	322	379	176	481	11427
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_C4---NEBNext_dual_i5_C4.23_38_dHIP_R2 - Second read: Adapter 2	791254	189190	95424	63141	52885	57628	39980	44523	37416	36638	34259	35743	25200	24362	32547	12576	25635	13357	11099	13778	13037	13453	12277	9183	7946	8766	5598	6975	4716	4525	5063	5579	3429	4346	4959	1761	3234	1667	1141	2058	1185	1551	1629	1502	1548	329	754	89	239	161	574	618	138	385	593	125	69	383	54	64	264	59	28	51	20	45	42	56	39	36	42	38	54	18	21	37	48	62	47	58	75	90	86	95	93	137	110	158	178	273	135	183	209	231	298	366	139	94	1561
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_C5---NEBNext_dual_i5_C5.19_26_ACC_R2 - First read: Adapter 1	773077	210106	108629	75571	61651	65750	56915	51396	48932	45328	39047	38889	34780	32249	31198	26750	21350	21069	19680	16492	16706	15462	13512	11435	11498	9798	9109	7755	6598	6643	5397	5275	4866	4157	4027	3613	3271	3857	1833	2459	2150	2200	2803	227	866	1192	1185	858	1051	872	683	644	817	554	571	658	604	229	171	410	207	200	162	299	174	268	44	21	8	51	88	87	102	98	78	131	127	154	141	135	164	182	205	257	242	266	284	272	413	519	300	361	424	502	646	787	298	564	14660
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_C5---NEBNext_dual_i5_C5.19_26_ACC_R2 - Second read: Adapter 2	948611	228262	117311	78434	65569	73597	48823	56607	45147	47353	41148	44096	30219	31018	36443	18221	28009	19356	16232	17036	16290	15873	14460	11220	11453	9738	8318	7245	7577	5884	6064	6388	5256	4206	4035	6611	8485	2978	746	2966	1019	4221	948	413	468	137	308	41	99	53	312	544	186	366	484	228	177	492	142	66	231	135	60	49	23	29	8	17	20	34	29	21	19	16	5	10	34	60	67	98	88	134	151	208	195	232	257	253	368	479	286	317	392	478	602	745	267	109	1902
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_C6---NEBNext_dual_i5_C6.24_32_vHIP_R2 - First read: Adapter 1	593707	162123	82799	57685	47128	51315	42338	38561	36055	33405	30302	28338	27353	23162	23468	19943	15826	15517	14305	12197	12512	10866	9766	8297	8330	7202	6708	5822	4585	4709	3881	3705	3330	3329	2539	3239	1802	2037	1827	1789	1841	1273	2418	116	562	935	896	501	748	564	491	458	629	417	390	413	367	99	89	299	92	98	86	176	92	147	28	20	5	19	83	63	77	93	73	133	136	112	160	129	161	178	204	202	228	288	282	256	384	511	255	354	393	506	699	802	282	312	8541
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_C6---NEBNext_dual_i5_C6.24_32_vHIP_R2 - Second read: Adapter 2	742727	177816	90421	60253	49754	56422	35436	42834	32952	34659	30982	34635	20874	23404	26205	13931	18909	15771	12651	12572	11791	11466	11291	7665	8371	7399	6054	5339	5636	3787	5024	4746	3497	3930	3118	5390	6253	396	1258	1540	440	1475	606	620	162	171	330	19	83	53	342	467	89	288	409	123	78	316	49	32	161	68	26	17	16	24	12	30	19	22	41	36	23	27	15	41	67	73	101	85	124	148	165	179	205	251	269	265	367	487	242	325	373	495	639	764	275	150	3348
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_C7---NEBNext_dual_i5_C7.07_09_dHIP_R2 - First read: Adapter 1	953880	241646	112329	72102	59722	62017	54719	48326	45674	41960	36183	36788	32335	30301	29364	25184	19487	19213	18470	15000	16022	14091	12626	10660	10459	9134	8457	7158	5848	6109	4996	5052	4580	3699	3643	3355	3249	2687	2398	2212	2060	1935	2806	140	620	1228	1202	733	963	836	637	613	755	552	494	496	576	169	107	367	136	146	105	213	127	162	45	29	3	28	70	69	91	73	83	89	73	97	91	114	109	139	144	158	185	202	173	212	261	337	195	266	317	340	481	579	251	611	17818
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
NS.1223.004.NEBNext_dual_i7_C7---NEBNext_dual_i5_C7.07_09_dHIP_R2 - Second read: Adapter 2	1171352	264626	123414	75875	61828	68148	47292	52872	42505	42869	39366	39713	28975	29180	33356	17287	23250	21670	14077	15723	15315	14881	13208	10585	10308	9283	7465	6813	6808	4970	5723	5215	4620	5313	2325	3399	4992	2241	2032	2707	1715	7084	1603	408	547	158	253	97	106	95	440	612	211	409	469	190	257	426	175	60	216	159	65	52	27	27	21	19	9	17	15	14	12	4	7	18	26	45	47	74	75	106	110	135	163	171	152	197	237	317	189	249	288	322	437	566	208	155	3311
	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101
