NS.1223.004.NEBNext_dual_i7_B1---NEBNext_dual_i5_B1.16_38_ACC_R2 - Second read: Adapter 2	933385	235221	122687	85365	73893	72538	59960	60170	53398	49888	46636	45206	37571	35823	38339	23724	31315	21835	19639	19569	18232	17461	15835	13643	12339	11806	9587	8819	8429	6818	6592	6334	5061	5326	4279	3899	4723	2503	2660	3238	1679	2941	1717	1185	2804	1115	1197	1017	754	660	843	939	489	577	803	397	346	643	305	238	676	316	214	206	235	149	180	190	102	84	65	41	28	39	37	48	52	46	63	71	73	80	87	107	129	152	163	173	180	213	170	189	211	257	338	359	180	151	2633
NS.1223.004.NEBNext_dual_i7_B2---NEBNext_dual_i5_B2.17_32_vHIP_R2 - First read: Adapter 1	1138218	325681	170160	121861	104615	101655	93328	84743	80652	72817	66396	62910	57186	53292	49330	43721	37169	35158	31913	28186	26758	24839	22241	19652	18597	16046	14666	13183	11212	10448	9398	8344	7959	6696	6508	5832	5232	4606	4030	3711	3491	2962	4375	724	2022	3520	1647	825	2211	1108	698	1352	1780	611	452	463	1043	114	208	952	165	116	309	623	116	341	236	171	28	72	103	100	109	95	85	88	135	107	124	113	162	126	180	185	199	244	211	212	266	376	226	287	309	355	508	536	251	637	18174
NS.1223.004.NEBNext_dual_i7_B2---NEBNext_dual_i5_B2.17_32_vHIP_R2 - Second read: Adapter 2	1401516	354320	181499	125996	106883	104508	89435	86478	80523	73578	68228	66039	54209	52767	54343	35738	46096	31699	27973	28794	26499	24867	22777	19646	18231	16709	13566	13222	11452	10232	9619	7880	7815	6958	6868	5410	5278	4750	3936	3928	2939	3255	3014	2764	3501	1192	2740	574	987	570	1237	1499	433	902	1216	600	342	1171	237	305	1123	321	173	312	146	159	209	289	142	161	136	103	104	55	60	88	111	101	111	107	155	120	185	184	183	231	210	206	255	378	237	287	308	365	503	529	242	111	2751
NS.1223.004.NEBNext_dual_i7_B3---NEBNext_dual_i5_B3.07_26_dHIP_R2 - First read: Adapter 1	1138609	313482	155619	106815	90048	86403	83537	73482	69415	62905	56957	54485	48805	46126	42053	38016	32291	30111	27701	24192	22886	21327	18975	16787	15751	13848	12539	11146	9529	8948	7796	7554	6628	5888	5593	4887	4396	4172	3592	3321	3129	2663	3717	715	2017	4099	969	544	2168	801	666	1898	1423	390	274	267	902	94	211	874	99	96	267	560	78	255	197	141	22	69	77	116	98	90	102	116	91	106	101	137	125	148	153	181	150	223	198	237	276	373	228	283	319	325	491	563	207	575	17095
NS.1223.004.NEBNext_dual_i7_B3---NEBNext_dual_i5_B3.07_26_dHIP_R2 - Second read: Adapter 2	1412476	341705	167223	111201	92418	94310	73662	77230	67203	63587	58447	57414	45835	45446	47822	29712	39544	27432	23972	24703	22659	21244	19462	17252	14998	14816	11134	12298	8344	9165	8177	7316	8329	9791	2679	2259	5722	2315	3564	4738	2343	6382	2329	1184	2005	811	1732	431	567	384	895	1214	491	750	1062	519	452	928	452	273	689	708	344	301	281	154	124	144	81	89	80	99	100	65	44	62	60	91	92	130	123	131	140	175	149	209	192	236	268	368	231	284	318	319	481	558	212	110	2780
NS.1223.004.NEBNext_dual_i7_B4---NEBNext_dual_i5_B4.23_38_ACC_R2 - First read: Adapter 1	833906	224562	109170	73558	62540	63783	52372	50690	48266	43281	38816	37506	33574	31167	29333	25760	22132	20368	19094	16537	15701	14711	13195	11518	10937	9402	8822	7721	6599	6260	5618	5177	4594	3864	3808	3587	2997	2833	2387	2261	2127	1982	2904	480	853	1723	1087	729	1125	791	559	759	985	526	406	396	667	148	186	576	153	155	180	343	109	297	162	94	32	72	82	82	80	82	66	69	71	85	67	98	74	119	111	113	125	163	163	155	236	284	191	205	252	250	383	456	158	375	11307
NS.1223.004.NEBNext_dual_i7_B4---NEBNext_dual_i5_B4.23_38_ACC_R2 - Second read: Adapter 2	1019142	243852	117251	76444	63291	63307	52885	52593	47298	43375	40142	38319	32628	31196	33033	20179	27209	18554	16621	16876	15602	14884	13450	11484	10581	9437	8514	7698	6857	5838	5836	5183	4410	3987	3858	3762	3280	2477	2534	2326	1906	3150	1939	1277	1608	639	1687	216	435	291	734	966	314	558	902	285	276	759	199	155	691	502	127	181	85	99	87	181	53	66	90	71	72	40	52	49	63	65	65	89	70	107	108	115	118	158	165	156	242	286	195	204	241	243	385	456	164	56	2056
NS.1223.004.NEBNext_dual_i7_B5---NEBNext_dual_i5_B5.08_31_vHIP_R2 - First read: Adapter 1	748928	205816	102539	70057	60685	58960	53553	48250	46221	41460	38006	35495	32759	30107	28012	24970	21150	19685	18184	15825	14959	13852	12388	10880	10366	8866	8352	7142	6194	5690	5136	4662	4288	3973	3468	3247	2869	2591	2279	2131	2017	1611	2707	300	1073	2483	839	269	1490	644	252	786	1225	307	202	197	614	46	92	651	77	55	155	423	42	201	151	120	17	50	74	77	64	78	86	109	94	89	110	110	114	150	153	136	159	213	199	202	262	369	185	272	293	366	469	567	208	323	9496
NS.1223.004.NEBNext_dual_i7_B5---NEBNext_dual_i5_B5.08_31_vHIP_R2 - Second read: Adapter 2	931531	226120	111495	73102	61929	61801	49699	50622	44835	41874	38654	37957	30063	29826	31113	20280	23792	19761	16241	16219	14767	13427	12919	11032	10229	8957	8051	7029	6500	5342	5163	4942	4458	3908	3825	2922	2525	2552	2308	2689	1375	2170	1744	1275	2091	512	1716	307	508	312	727	852	228	513	891	249	186	794	144	134	758	319	86	198	73	112	127	178	57	95	100	69	71	48	58	91	86	92	100	117	108	135	140	136	160	204	199	204	259	359	196	274	287	360	465	560	201	57	1876
NS.1223.004.NEBNext_dual_i7_B6---NEBNext_dual_i5_B6.24_32_dHIP_R2 - First read: Adapter 1	893876	241662	117624	80104	68779	65962	61693	55800	52684	47427	43126	41153	37315	34587	32325	28644	24513	22412	21031	18385	17616	16285	14730	12744	12040	10529	9563	8423	7370	7223	5832	5676	5133	4656	4260	3740	3600	3038	2949	2521	2398	2037	3049	415	1330	1492	1271	1121	1089	855	842	729	784	546	533	539	564	323	278	431	253	226	196	316	210	373	110	65	28	70	80	71	58	70	60	64	63	87	84	93	91	110	139	166	166	178	185	185	234	329	206	256	289	351	432	539	248	506	19137
NS.1223.004.NEBNext_dual_i7_B6---NEBNext_dual_i5_B6.24_32_dHIP_R2 - Second read: Adapter 2	1090242	263014	125744	83396	71288	72231	55228	58065	51355	48080	44115	43661	34930	34091	37133	21948	30535	20339	18075	18733	17410	16614	15260	12931	11089	11219	8473	9536	6356	7061	6134	5762	4898	5008	5068	2481	4879	1681	2805	3546	1626	5175	1896	767	1885	483	1446	298	433	210	777	1029	351	560	868	357	301	712	344	136	548	514	227	235	187	90	82	92	51	43	55	70	68	62	26	46	47	68	62	82	88	111	128	151	162	171	169	189	233	326	213	254	291	331	430	551	246	108	4546
NS.1223.004.NEBNext_dual_i7_B7---NEBNext_dual_i5_B7.07_09_ACC_R2 - First read: Adapter 1	970529	264281	132700	92472	78679	75311	70777	63540	60278	54794	49495	47848	42612	39962	36954	33097	27920	26338	23799	20817	20013	18790	16714	14430	14024	12085	11190	9769	8116	7475	7089	6393	5873	4941	4879	4134	3926	3461	3154	2726	2499	2369	3167	517	1703	3981	817	383	2501	648	238	979	1379	288	122	127	554	77	126	711	84	105	182	482	53	150	137	139	16	48	114	105	113	109	133	137	135	167	163	185	204	240	250	267	284	338	360	315	437	623	339	405	517	598	864	1016	385	493	16005
NS.1223.004.NEBNext_dual_i7_B7---NEBNext_dual_i5_B7.07_09_ACC_R2 - Second read: Adapter 2	1185218	288713	142936	96072	80981	79095	66560	66525	58530	54649	51469	48880	41177	39721	40279	27429	33594	24408	21130	21306	19834	18878	17214	14498	13560	12628	10218	9747	8303	7177	7162	6580	5415	5463	4842	3968	3960	3942	2799	3321	2084	5386	1769	1038	2102	655	1694	298	465	260	819	1029	329	602	917	349	386	806	325	190	691	635	258	270	205	115	103	198	73	70	130	132	116	78	71	102	114	154	141	160	196	231	239	255	272	324	340	322	438	621	335	402	517	614	826	1013	375	113	3649
NS.1223.004.NEBNext_dual_i7_B8---NEBNext_dual_i5_B8.05_13_vHIP_R2 - First read: Adapter 1	1261891	347053	174547	121734	103683	99580	92488	83466	79574	71857	64262	61875	55322	52254	48049	43055	36009	33902	31035	27395	26165	23823	21574	18363	17861	15520	14077	12220	10334	9925	8786	8111	7220	6583	6016	5422	4754	4664	3784	3516	3410	2679	3897	686	1822	1966	1819	1335	1397	1195	1071	1013	1024	725	691	742	858	379	337	592	326	311	286	493	288	538	227	150	71	132	185	175	195	169	223	210	208	250	258	299	315	353	395	405	452	574	556	567	656	990	501	661	790	852	1194	1390	468	622	19530
NS.1223.004.NEBNext_dual_i7_B8---NEBNext_dual_i5_B8.05_13_vHIP_R2 - Second read: Adapter 2	1560700	381769	187703	126470	107485	108979	83481	87238	77350	73111	66026	65655	51851	51446	55868	32042	46022	29809	26842	27967	25889	24419	22251	18426	16667	15934	13044	12634	10237	9326	9379	8072	6973	7222	5295	5272	6128	4406	2802	4370	2532	6544	2147	1349	2523	737	2103	348	598	301	1005	1346	475	782	1199	509	390	1055	337	205	844	868	292	306	245	152	132	237	100	128	188	177	227	173	119	142	170	219	242	283	288	333	352	405	426	542	537	565	645	978	525	650	782	831	1195	1355	446	106	2242
NS.1223.004.NEBNext_dual_i7_B9---NEBNext_dual_i5_B9.01_09_dHIP_R2 - First read: Adapter 1	1115095	306318	152394	105268	89768	87761	80574	73309	69341	62626	56564	53782	49163	45083	42093	37660	31969	29636	27419	23924	23128	21298	19418	16548	15790	13964	13038	11159	9473	8940	7896	7486	6683	6086	5471	5276	4406	4230	3756	3238	3060	2698	3883	538	1691	1965	1718	1358	1471	1236	1069	1000	1075	759	748	732	866	350	310	672	322	275	252	490	266	446	177	116	62	84	115	93	68	70	89	92	108	125	99	109	139	139	183	174	178	228	212	224	264	423	242	297	304	369	571	669	284	529	17024
NS.1223.004.NEBNext_dual_i7_B9---NEBNext_dual_i5_B9.01_09_dHIP_R2 - Second read: Adapter 2	1378668	336046	164398	109557	93223	94681	73868	76948	67209	63370	57951	56308	46612	44588	47753	29550	40379	26534	23539	24360	22699	21891	20095	16620	14840	14690	11752	11566	9309	8563	8005	7641	6635	5952	6315	4852	4639	3460	3641	3981	2283	3459	2712	1895	3480	675	2641	460	814	412	1116	1505	321	819	1491	395	264	1217	211	156	1129	532	129	260	127	124	171	267	90	107	108	71	86	50	61	67	99	113	100	103	131	137	165	157	171	217	209	228	274	413	254	267	297	369	575	665	289	136	4376
NS.1223.004.NEBNext_dual_i7_C1---NEBNext_dual_i5_C1.16_38_dHIP_R2 - First read: Adapter 1	735493	194590	91891	60462	52452	50152	46281	40709	38806	34897	31216	30473	26993	25376	23544	20645	17830	16254	15139	13030	12451	11423	10078	8611	8347	7149	6527	5882	4841	4636	4321	3708	3475	3088	2889	2500	2230	2101	1807	1597	1431	1338	2057	272	794	1025	881	580	709	595	468	461	526	333	367	373	413	173	147	331	157	127	92	267	124	259	100	76	25	63	73	66	60	71	74	77	89	84	78	83	102	96	124	148	147	183	183	159	195	300	161	202	287	260	385	432	160	299	8074
NS.1223.004.NEBNext_dual_i7_C1---NEBNext_dual_i5_C1.16_38_dHIP_R2 - Second read: Adapter 2	901213	212352	99383	63279	53387	53991	41198	42904	37281	35308	32028	31892	25246	24832	26994	15721	22116	14655	12891	13404	12246	11198	10099	8882	8317	6892	6592	5718	5176	4422	4192	3793	3538	3203	3042	2529	2619	1353	1752	1996	1176	2805	1237	536	1580	449	737	343	333	223	464	580	239	378	560	264	221	493	193	145	419	305	145	195	201	71	83	115	43	47	61	52	58	57	38	39	52	65	63	69	84	90	113	141	134	181	173	166	198	290	167	196	289	269	373	433	163	72	1745
NS.1223.004.NEBNext_dual_i7_C2---NEBNext_dual_i5_C2.03_13_ACC_R2 - First read: Adapter 1	641715	177183	88903	62617	54401	52010	48626	43483	41347	37647	33927	31922	28719	26761	25133	22390	19005	17659	16204	14123	13605	12635	11209	9540	9229	8101	7394	6647	5620	7049	2907	4411	3614	3484	3272	2916	2692	2263	2182	1939	1849	1394	2275	241	928	1256	990	642	892	639	513	604	707	388	408	337	521	124	118	420	141	114	139	305	93	255	112	54	14	58	75	56	51	51	59	46	55	69	70	69	74	76	105	126	105	131	138	128	178	226	138	163	218	221	291	371	157	300	10168
NS.1223.004.NEBNext_dual_i7_C2---NEBNext_dual_i5_C2.03_13_ACC_R2 - Second read: Adapter 2	783607	192794	95104	64742	55429	54203	46201	45160	40249	37786	34890	33411	26918	26568	27087	18787	22053	17140	14436	14519	13307	12559	11416	9629	9328	8216	7052	6544	5689	5065	5002	4194	3874	3398	3144	3042	2769	2180	2124	2295	1366	2773	1308	848	1803	416	1337	212	392	180	619	821	200	475	762	215	191	595	156	114	588	324	96	157	86	74	88	116	34	54	66	47	47	39	32	37	40	64	65	66	72	76	98	119	112	121	135	135	173	220	136	151	213	223	293	370	154	73	2428
NS.1223.004.NEBNext_dual_i7_C3---NEBNext_dual_i5_C3.07_26_vHIP_R2 - First read: Adapter 1	1002822	282348	144269	101752	86850	84341	77990	70470	66683	60669	55163	50941	47222	43894	40354	35766	30413	28201	26342	22358	21853	20206	17804	15160	14985	13042	11994	10250	8800	8173	7287	6696	5899	5667	4847	4493	4140	3617	3108	2925	2703	2251	3294	501	1516	1692	1458	1167	1178	1001	870	823	846	602	559	628	614	365	281	487	277	260	227	347	224	412	183	124	36	107	131	110	118	103	128	133	146	159	167	182	185	178	208	255	261	324	306	326	332	539	255	374	403	457	669	743	255	379	12049
NS.1223.004.NEBNext_dual_i7_C3---NEBNext_dual_i5_C3.07_26_vHIP_R2 - Second read: Adapter 2	1241062	307799	155498	105738	90473	90034	73145	73306	65189	61579	56092	54398	44131	43842	42787	31273	32693	28241	25507	22869	21573	20037	18502	15411	14607	13924	10700	11297	7863	7969	7169	7178	7734	7516	3118	7085	1254	3807	3307	2693	1535	3014	2966	1917	1319	710	2298	210	486	257	844	1195	280	641	1094	352	271	940	241	174	798	676	141	196	95	125	83	215	66	110	135	129	127	85	76	110	118	144	154	170	168	154	210	244	247	315	311	324	333	532	266	362	400	465	658	731	259	82	2432
NS.1223.004.NEBNext_dual_i7_C4---NEBNext_dual_i5_C4.23_38_dHIP_R2 - First read: Adapter 1	647085	176426	87925	61015	51850	50659	46512	42555	39943	36573	32472	31358	28423	25841	24327	21463	18639	17165	15747	13779	13174	12481	10935	9779	9255	7896	7387	6304	5516	4957	4784	4359	3763	3386	3146	2852	2610	2398	2186	1918	1823	1539	2166	330	879	1139	952	755	801	643	601	535	552	414	409	396	442	244	190	342	206	175	147	219	167	272	117	72	39	58	69	76	67	59	54	66	65	71	65	73	89	109	99	117	108	150	119	166	189	304	137	188	224	237	328	388	167	365	11695
NS.1223.004.NEBNext_dual_i7_C4---NEBNext_dual_i5_C4.23_38_dHIP_R2 - Second read: Adapter 2	791822	193916	94653	63453	53954	53472	43945	43918	39589	36730	33785	33115	26680	25720	27924	16934	22522	15834	13822	14131	13055	12443	11612	9779	8643	8485	6649	6649	5359	4827	4868	4555	3508	3651	3812	2155	3104	2284	1541	2166	1417	1587	1567	1345	1717	542	1492	259	469	307	641	780	222	432	803	199	131	663	123	117	629	249	81	136	72	86	96	159	77	76	90	69	55	36	42	56	54	61	59	72	82	115	100	104	107	149	121	169	187	294	142	190	222	241	319	383	154	66	1650
